product_id,sku,product_name,category,sub_category,brand,launch_date,cost_price,mrp
1011,SKU-101011,Orion Makeup Lite 551,Beauty,Makeup,Orion,2023-05-16,417.96,783.74
1012,SKU-101012,Orion Soap Lite 157,Beauty,Soap,Orion,2025-02-20,621.05,846.95
1013,SKU-101013,Luminate Bike Helmet Pro 86,Sports,Bike Helmet,Luminate,2023-12-25,4354.92,5133.34
1014,SKU-101014,Cresta Children Pro 81,Books,Children,Cresta,2024-07-22,2387.52,2896.04
1015,SKU-101015,Halcyon Soap Lite 944,Beauty,Soap,Halcyon,2023-02-01,3578.77,8910.71
1016,SKU-101016,Luminate Water Bottle Series 998,Sports,Water Bottle,Luminate,2023-09-11,1994.9,4382.83
1017,SKU-101017,Axton Blender Series 550,Home & Kitchen,Blender,Axton,2025-05-31,1330.62,3181.22
1018,SKU-101018,Cresta Academic Pro 401,Books,Academic,Cresta,2024-06-28,1768.6,2428.42
1019,SKU-101019,Cresta Sauce Lite 650,Grocery,Sauce,Cresta,2023-11-17,3981.2,9733.22
1020,SKU-101020,Verde Skincare Model 318,Beauty,Skincare,Verde,2024-06-24,3144.82,4087.37
1021,SKU-101021,Verde Doll Plus 748,Toys,Doll,Verde,2022-07-23,4691.32,8504.02
1022,SKU-101022,Neptune Smartwatch Series 60,Electronics,Smartwatch,Neptune,2024-08-22,3414.54,7722.23
1023,SKU-101023,Neptune Cooker Series 89,Home & Kitchen,Cooker,Neptune,2022-09-14,2872.4,4566.33
1024,SKU-101024,Zephyr Knife Set Plus 119,Home & Kitchen,Knife Set,Zephyr,2022-09-30,3070.47,5203.71
1025,SKU-101025,Axton Sauce Plus 627,Grocery,Sauce,Axton,2025-02-06,4714.74,6032.32
1026,SKU-101026,Summit Yoga Mat Lite 57,Sports,Yoga Mat,Summit,2023-07-14,3951.59,5026.78
1027,SKU-101027,Summit Cooker Pro 683,Home & Kitchen,Cooker,Summit,2022-07-17,169.0,332.49
1028,SKU-101028,Verde Non-Fiction Series 123,Books,Non-Fiction,Verde,2024-03-18,2693.99,5511.22
1029,SKU-101029,Verde Perfume Model 725,Beauty,Perfume,Verde,2025-03-19,3457.28,7565.45
1030,SKU-101030,Verde Soap Series 719,Beauty,Soap,Verde,2023-11-28,3756.06,7058.97
1031,SKU-101031,Halcyon Puzzle Model 168,Toys,Puzzle,Halcyon,2022-06-09,1105.05,2214.59
1032,SKU-101032,Primex Beverage Plus 976,Grocery,Beverage,Primex,2025-06-03,4342.53,4858.96
1033,SKU-101033,Neptune Phone Pro 536,Electronics,Phone,Neptune,2022-08-10,4781.42,6345.13
1034,SKU-101034,Halcyon Bike Helmet Lite 802,Sports,Bike Helmet,Halcyon,2025-08-19,1221.74,3028.55
1035,SKU-101035,Orion Charger Pro 171,Electronics,Charger,Orion,2023-01-02,4418.95,5330.98
1036,SKU-101036,Summit Bedding Pro 130,Home & Kitchen,Bedding,Summit,2023-06-19,530.04,1086.74
1037,SKU-101037,Cresta Oil Pro 751,Grocery,Oil,Cresta,2023-01-30,325.75,438.63
1038,SKU-101038,Neptune Board Game Model 790,Toys,Board Game,Neptune,2023-08-21,689.66,1450.63
1039,SKU-101039,Luminate Headphones Model 344,Electronics,Headphones,Luminate,2023-04-09,335.82,701.32
1040,SKU-101040,Orion Fiction Plus 279,Books,Fiction,Orion,2022-06-15,4232.81,6043.94
1041,SKU-101041,Neptune Perfume Lite 66,Beauty,Perfume,Neptune,2023-11-11,342.3,505.74
1042,SKU-101042,Halcyon Knife Set Pro 730,Home & Kitchen,Knife Set,Halcyon,2022-11-04,1394.74,2812.74
1043,SKU-101043,Axton Blocks Lite 643,Toys,Blocks,Axton,2022-10-14,563.59,927.74
1044,SKU-101044,Cresta Headphones Model 509,Electronics,Headphones,Cresta,2024-11-09,1512.34,2075.49
1045,SKU-101045,Neptune Racket Plus 524,Sports,Racket,Neptune,2022-12-20,498.27,1058.5
1046,SKU-101046,Primex Self-Help Pro 57,Books,Self-Help,Primex,2023-02-18,3356.62,4416.66
1047,SKU-101047,Verde Fiction Plus 880,Books,Fiction,Verde,2023-12-01,709.97,1631.44
1048,SKU-101048,Verde Smartwatch Lite 171,Electronics,Smartwatch,Verde,2024-09-26,4266.64,7767.58
1049,SKU-101049,Cresta Perfume Pro 162,Beauty,Perfume,Cresta,2023-12-13,4095.1,5110.61
1050,SKU-101050,Halcyon Headphones Pro 792,Electronics,Headphones,Halcyon,2024-06-19,117.63,243.69
1051,SKU-101051,Verde Bedding Model 916,Home & Kitchen,Bedding,Verde,2022-06-21,4483.85,8191.22
1052,SKU-101052,Neptune Camera Lite 691,Electronics,Camera,Neptune,2023-02-02,193.27,293.24
1053,SKU-101053,Luminate Comics Model 234,Books,Comics,Luminate,2023-05-25,1236.25,2091.19
1054,SKU-101054,Summit Doll Lite 3,Toys,Doll,Summit,2024-03-31,210.33,319.21
1055,SKU-101055,Summit Charger Model 880,Electronics,Charger,Summit,2022-12-30,1712.43,2514.25
1056,SKU-101056,Orion Skincare Model 251,Beauty,Skincare,Orion,2022-09-28,2593.64,3447.08
1057,SKU-101057,Zephyr Oil Model 484,Grocery,Oil,Zephyr,2023-01-20,3993.39,6420.87
1058,SKU-101058,Axton Doll Pro 393,Toys,Doll,Axton,2023-01-23,1723.01,2500.75
1059,SKU-101059,Cresta Racket Series 184,Sports,Racket,Cresta,2023-01-31,3542.18,7285.59
1060,SKU-101060,Orion Jeans Model 567,Clothing,Jeans,Orion,2025-03-30,978.15,2012.47
1061,SKU-101061,Zephyr Headphones Plus 230,Electronics,Headphones,Zephyr,2025-06-05,3765.46,6787.53
1062,SKU-101062,Halcyon Perfume Pro 255,Beauty,Perfume,Halcyon,2022-08-31,1218.18,2666.75
1063,SKU-101063,Primex Puzzle Plus 938,Toys,Puzzle,Primex,2023-02-13,760.55,1732.44
1064,SKU-101064,Primex Skincare Pro 278,Beauty,Skincare,Primex,2025-03-06,967.77,1850.06
1065,SKU-101065,Axton Dumbbell Model 586,Sports,Dumbbell,Axton,2025-02-01,951.21,1870.56
1066,SKU-101066,Verde Children Pro 123,Books,Children,Verde,2024-05-24,2588.67,3872.75
1067,SKU-101067,Neptune Soap Lite 690,Beauty,Soap,Neptune,2023-12-10,4231.75,9956.53
1068,SKU-101068,Orion Blocks Model 184,Toys,Blocks,Orion,2023-05-30,444.05,503.5
1069,SKU-101069,Orion Soap Series 824,Beauty,Soap,Orion,2024-01-03,3549.43,5636.65
1070,SKU-101070,Cresta Makeup Lite 48,Beauty,Makeup,Cresta,2023-03-31,3289.01,6941.52
1071,SKU-101071,Cresta Haircare Plus 71,Beauty,Haircare,Cresta,2024-08-31,4368.97,5295.74
1072,SKU-101072,Primex Blender Plus 887,Home & Kitchen,Blender,Primex,2024-11-29,1258.53,1707.12
1073,SKU-101073,Primex Vacuum Pro 793,Home & Kitchen,Vacuum,Primex,2024-08-17,2278.04,4385.23
1074,SKU-101074,Luminate Comics Pro 336,Books,Comics,Luminate,2023-01-30,4632.85,8728.25
1075,SKU-101075,Luminate Headphones Model 567,Electronics,Headphones,Luminate,2022-09-09,3316.97,7080.07
1076,SKU-101076,Verde Sunscreen Plus 9,Beauty,Sunscreen,Verde,2023-06-14,1974.4,4418.03
1077,SKU-101077,Luminate Bike Helmet Pro 206,Sports,Bike Helmet,Luminate,2023-02-19,700.49,896.64
1078,SKU-101078,Neptune Headphones Pro 578,Electronics,Headphones,Neptune,2024-04-25,1349.3,1518.95
1079,SKU-101079,Neptune Water Bottle Pro 758,Sports,Water Bottle,Neptune,2022-08-06,2927.02,6045.74
1080,SKU-101080,Orion Camera Lite 249,Electronics,Camera,Orion,2022-09-02,3604.93,5486.52
1081,SKU-101081,Summit Self-Help Plus 378,Books,Self-Help,Summit,2024-09-02,665.89,1316.05
1082,SKU-101082,Neptune Haircare Lite 996,Beauty,Haircare,Neptune,2024-02-09,3018.01,3955.89
1083,SKU-101083,Zephyr Skincare Plus 792,Beauty,Skincare,Zephyr,2023-07-31,2774.24,4873.39
1084,SKU-101084,Primex Dress Series 751,Clothing,Dress,Primex,2024-11-29,2594.08,4685.41
1085,SKU-101085,Cresta Yoga Mat Lite 779,Sports,Yoga Mat,Cresta,2025-07-13,3466.11,6651.84
1086,SKU-101086,Luminate Charger Series 155,Electronics,Charger,Luminate,2023-09-04,4195.38,7629.04
1087,SKU-101087,Orion Smartwatch Model 955,Electronics,Smartwatch,Orion,2023-03-10,1648.8,2957.89
1088,SKU-101088,Axton Instant Noodles Plus 25,Grocery,Instant Noodles,Axton,2023-02-16,4450.61,6968.89
1089,SKU-101089,Cresta Oil Series 555,Grocery,Oil,Cresta,2024-02-15,845.14,1013.87
1090,SKU-101090,Zephyr Knife Set Pro 652,Home & Kitchen,Knife Set,Zephyr,2023-07-11,906.47,1110.72
1091,SKU-101091,Luminate T-Shirt Model 974,Clothing,T-Shirt,Luminate,2024-05-04,1370.52,2339.87
1092,SKU-101092,Zephyr Puzzle Pro 2,Toys,Puzzle,Zephyr,2022-08-20,641.68,1025.48
1093,SKU-101093,Primex Beverage Plus 870,Grocery,Beverage,Primex,2024-01-26,1190.08,2169.03
1094,SKU-101094,Primex Blocks Pro 107,Toys,Blocks,Primex,2025-01-08,576.74,880.55
1095,SKU-101095,Verde Lamp Series 543,Home & Kitchen,Lamp,Verde,2025-07-07,4117.67,8495.06
1096,SKU-101096,Orion Lamp Series 430,Home & Kitchen,Lamp,Orion,2024-09-06,737.9,1704.21
1097,SKU-101097,Cresta Blender Plus 985,Home & Kitchen,Blender,Cresta,2025-05-14,3749.12,5692.7
1098,SKU-101098,Halcyon Racket Model 996,Sports,Racket,Halcyon,2025-02-21,287.17,393.47
1099,SKU-101099,Halcyon Sneakers Series 729,Sports,Sneakers,Halcyon,2023-03-12,4745.18,5991.51
1100,SKU-101100,Cresta Academic Pro 96,Books,Academic,Cresta,2022-08-11,3570.24,7007.51
1101,SKU-101101,Axton Fiction Model 944,Books,Fiction,Axton,2023-04-23,83.64,143.98
1102,SKU-101102,Orion Cooker Series 919,Home & Kitchen,Cooker,Orion,2024-02-11,3831.09,5222.63
1103,SKU-101103,Zephyr Sneakers Lite 423,Clothing,Sneakers,Zephyr,2022-09-13,2594.71,5226.76
1104,SKU-101104,Axton Camera Pro 470,Electronics,Camera,Axton,2023-11-21,3907.86,5111.0
1105,SKU-101105,Summit Racket Model 595,Sports,Racket,Summit,2025-07-24,2636.36,4945.87
1106,SKU-101106,Cresta Sneakers Model 518,Clothing,Sneakers,Cresta,2022-09-24,3223.07,5924.03
1107,SKU-101107,Zephyr Makeup Series 653,Beauty,Makeup,Zephyr,2023-12-04,3942.34,8388.98
1108,SKU-101108,Halcyon Dumbbell Plus 77,Sports,Dumbbell,Halcyon,2022-10-30,2055.28,2419.38
1109,SKU-101109,Neptune Water Bottle Lite 582,Sports,Water Bottle,Neptune,2025-07-27,63.41,148.57
1110,SKU-101110,Verde Self-Help Model 446,Books,Self-Help,Verde,2025-05-23,4257.24,8872.89
1111,SKU-101111,Halcyon Smartwatch Series 243,Electronics,Smartwatch,Halcyon,2022-08-18,1935.41,2714.56
1112,SKU-101112,Orion Charger Pro 268,Electronics,Charger,Orion,2025-03-19,2505.41,3399.26
1113,SKU-101113,Primex Snacks Pro 949,Grocery,Snacks,Primex,2024-08-14,88.44,150.73
1114,SKU-101114,Neptune Board Game Plus 718,Toys,Board Game,Neptune,2023-07-04,2485.86,5579.74
1115,SKU-101115,Verde Action Figure Pro 326,Toys,Action Figure,Verde,2025-08-01,4933.11,11248.13
1116,SKU-101116,Verde Board Game Plus 279,Toys,Board Game,Verde,2025-08-21,1427.42,2610.24
1117,SKU-101117,Summit Action Figure Series 77,Toys,Action Figure,Summit,2025-05-28,2007.32,4627.14
1118,SKU-101118,Summit Makeup Series 140,Beauty,Makeup,Summit,2024-06-05,3451.59,3823.05
1119,SKU-101119,Luminate Sunscreen Lite 112,Beauty,Sunscreen,Luminate,2025-02-21,4083.23,4692.63
1120,SKU-101120,Halcyon Yoga Mat Series 109,Sports,Yoga Mat,Halcyon,2024-05-03,2116.09,5028.99
1121,SKU-101121,Halcyon Cooker Series 461,Home & Kitchen,Cooker,Halcyon,2022-07-07,1582.86,3459.28
1122,SKU-101122,Halcyon Children Plus 322,Books,Children,Halcyon,2025-01-06,4692.24,8122.21
1123,SKU-101123,Luminate Self-Help Plus 124,Books,Self-Help,Luminate,2022-07-23,3401.87,7331.21
1124,SKU-101124,Axton Blocks Lite 367,Toys,Blocks,Axton,2022-06-20,639.16,1558.21
1125,SKU-101125,Verde Bike Helmet Series 463,Sports,Bike Helmet,Verde,2022-09-08,391.19,853.16
1126,SKU-101126,Neptune Instant Noodles Pro 475,Grocery,Instant Noodles,Neptune,2023-08-28,2443.57,5569.68
1127,SKU-101127,Orion Socks Pro 873,Clothing,Socks,Orion,2022-12-15,1139.45,2466.74
1128,SKU-101128,Verde Vacuum Model 93,Home & Kitchen,Vacuum,Verde,2023-05-30,1307.22,1745.79
1129,SKU-101129,Summit Water Bottle Series 827,Sports,Water Bottle,Summit,2025-05-18,4394.58,9962.53
1130,SKU-101130,Zephyr Blender Pro 847,Home & Kitchen,Blender,Zephyr,2025-03-04,493.35,677.44
1131,SKU-101131,Primex Vacuum Lite 42,Home & Kitchen,Vacuum,Primex,2025-03-01,3591.05,8437.73
1132,SKU-101132,Luminate Blender Series 856,Home & Kitchen,Blender,Luminate,2025-01-18,1392.15,2425.28
1133,SKU-101133,Cresta Sneakers Pro 152,Sports,Sneakers,Cresta,2023-07-17,3813.62,7809.41
1134,SKU-101134,Zephyr Action Figure Model 729,Toys,Action Figure,Zephyr,2023-07-04,3625.94,6512.69
1135,SKU-101135,Orion Children Series 992,Books,Children,Orion,2022-08-15,86.59,106.64
1136,SKU-101136,Halcyon Fiction Pro 406,Books,Fiction,Halcyon,2023-10-14,2570.22,3873.35
1137,SKU-101137,Summit Board Game Lite 51,Toys,Board Game,Summit,2024-03-20,739.63,1832.23
1138,SKU-101138,Summit Lamp Pro 267,Home & Kitchen,Lamp,Summit,2023-01-03,4337.82,10605.97
1139,SKU-101139,Summit T-Shirt Series 32,Clothing,T-Shirt,Summit,2023-02-08,4364.35,6758.99
1140,SKU-101140,Halcyon Smartwatch Plus 876,Electronics,Smartwatch,Halcyon,2025-05-18,2120.81,5291.03
1141,SKU-101141,Cresta Water Bottle Plus 570,Sports,Water Bottle,Cresta,2023-05-24,2249.76,5137.94
1142,SKU-101142,Luminate Charger Lite 256,Electronics,Charger,Luminate,2023-10-23,1551.25,3033.23
1143,SKU-101143,Zephyr Spices Model 474,Grocery,Spices,Zephyr,2023-05-06,3597.2,4158.99
1144,SKU-101144,Halcyon Puzzle Model 824,Toys,Puzzle,Halcyon,2022-10-11,1825.37,4311.57
1145,SKU-101145,Orion Jeans Series 125,Clothing,Jeans,Orion,2024-08-04,1375.57,2586.62
1146,SKU-101146,Luminate Water Bottle Model 64,Sports,Water Bottle,Luminate,2025-07-23,2189.54,5070.68
1147,SKU-101147,Orion Action Figure Series 134,Toys,Action Figure,Orion,2023-11-11,502.86,1140.59
1148,SKU-101148,Luminate Lamp Series 844,Home & Kitchen,Lamp,Luminate,2022-12-25,3745.69,8488.52
1149,SKU-101149,Cresta Self-Help Plus 382,Books,Self-Help,Cresta,2022-08-22,112.35,233.4
1150,SKU-101150,Primex Smartwatch Model 597,Electronics,Smartwatch,Primex,2023-05-10,3240.2,4886.16
1151,SKU-101151,Orion Haircare Lite 266,Beauty,Haircare,Orion,2025-02-12,955.18,1500.23
1152,SKU-101152,Halcyon Skincare Model 23,Beauty,Skincare,Halcyon,2024-06-11,1200.4,1838.84
1153,SKU-101153,Luminate Jeans Model 203,Clothing,Jeans,Luminate,2022-10-05,3196.38,3605.72
1154,SKU-101154,Summit Knife Set Plus 829,Home & Kitchen,Knife Set,Summit,2024-06-14,4965.07,9511.07
1155,SKU-101155,Verde Oil Series 95,Grocery,Oil,Verde,2023-08-02,3899.7,8105.01
1156,SKU-101156,Summit Laptop Pro 126,Electronics,Laptop,Summit,2025-01-17,1167.91,2680.84
1157,SKU-101157,Axton Knife Set Model 965,Home & Kitchen,Knife Set,Axton,2025-07-15,921.32,1194.24
1158,SKU-101158,Primex Charger Plus 52,Electronics,Charger,Primex,2022-10-25,4337.85,8076.45
1159,SKU-101159,Primex Socks Series 947,Clothing,Socks,Primex,2023-03-04,2248.71,2498.79
1160,SKU-101160,Summit Sneakers Lite 444,Clothing,Sneakers,Summit,2025-02-26,728.41,898.23
1161,SKU-101161,Zephyr Snacks Plus 509,Grocery,Snacks,Zephyr,2024-09-21,4317.95,5077.46
1162,SKU-101162,Cresta Skincare Model 392,Beauty,Skincare,Cresta,2025-01-20,4089.66,8652.37
1163,SKU-101163,Orion Bedding Plus 177,Home & Kitchen,Bedding,Orion,2023-05-25,4920.34,5970.75
1164,SKU-101164,Halcyon Water Bottle Pro 220,Sports,Water Bottle,Halcyon,2024-05-01,4553.23,9575.6
1165,SKU-101165,Primex Perfume Series 282,Beauty,Perfume,Primex,2023-04-08,4266.36,6183.98
1166,SKU-101166,Summit Bedding Pro 457,Home & Kitchen,Bedding,Summit,2023-05-06,310.24,722.49
1167,SKU-101167,Summit Perfume Series 36,Beauty,Perfume,Summit,2022-12-27,566.86,1268.87
1168,SKU-101168,Cresta Sneakers Lite 635,Sports,Sneakers,Cresta,2022-11-19,2866.47,6996.95
1169,SKU-101169,Cresta Academic Lite 252,Books,Academic,Cresta,2025-02-25,2680.82,6265.79
1170,SKU-101170,Neptune Fiction Pro 511,Books,Fiction,Neptune,2024-12-05,2316.92,5576.04
1171,SKU-101171,Neptune Oil Plus 904,Grocery,Oil,Neptune,2024-10-26,2014.11,4636.96
1172,SKU-101172,Zephyr Self-Help Lite 491,Books,Self-Help,Zephyr,2022-07-03,2184.49,4523.5
1173,SKU-101173,Zephyr Fiction Model 90,Books,Fiction,Zephyr,2022-09-01,2868.02,3838.45
1174,SKU-101174,Axton Doll Pro 393,Toys,Doll,Axton,2023-05-10,60.28,89.24
1175,SKU-101175,Zephyr Phone Series 430,Electronics,Phone,Zephyr,2024-05-03,1340.51,1873.79
1176,SKU-101176,Luminate Board Game Series 659,Toys,Board Game,Luminate,2025-05-04,2615.48,5087.16
1177,SKU-101177,Cresta Puzzle Lite 256,Toys,Puzzle,Cresta,2025-01-24,3624.97,6543.32
1178,SKU-101178,Halcyon Sauce Lite 814,Grocery,Sauce,Halcyon,2025-07-10,912.08,2110.47
1179,SKU-101179,Luminate Doll Model 392,Toys,Doll,Luminate,2023-08-05,2757.06,6709.97
1180,SKU-101180,Orion Self-Help Pro 492,Books,Self-Help,Orion,2023-08-25,3586.58,5978.13
1181,SKU-101181,Summit Racket Lite 801,Sports,Racket,Summit,2023-09-12,2250.91,4071.65
1182,SKU-101182,Zephyr Instant Noodles Plus 353,Grocery,Instant Noodles,Zephyr,2024-07-22,184.05,452.79
1183,SKU-101183,Summit Oil Lite 515,Grocery,Oil,Summit,2024-01-02,2273.88,3380.66
1184,SKU-101184,Primex Socks Pro 398,Clothing,Socks,Primex,2022-11-15,1517.4,3352.46
1185,SKU-101185,Axton Instant Noodles Pro 185,Grocery,Instant Noodles,Axton,2024-07-06,4651.77,6583.82
1186,SKU-101186,Primex Sneakers Model 327,Clothing,Sneakers,Primex,2023-09-20,666.84,1369.72
1187,SKU-101187,Axton Spices Lite 225,Grocery,Spices,Axton,2024-12-28,3279.76,4772.25
1188,SKU-101188,Neptune Charger Model 918,Electronics,Charger,Neptune,2025-06-21,310.96,726.78
1189,SKU-101189,Summit Non-Fiction Pro 60,Books,Non-Fiction,Summit,2025-02-28,2258.54,4259.76
1190,SKU-101190,Axton Spices Plus 543,Grocery,Spices,Axton,2025-08-26,2792.2,3798.25
1191,SKU-101191,Verde Academic Pro 786,Books,Academic,Verde,2023-03-10,1524.88,2156.36
1192,SKU-101192,Luminate Non-Fiction Lite 239,Books,Non-Fiction,Luminate,2024-08-10,2302.62,4124.89
1193,SKU-101193,Axton Haircare Series 103,Beauty,Haircare,Axton,2023-10-03,859.59,2102.77
1194,SKU-101194,Axton Beverage Series 673,Grocery,Beverage,Axton,2022-08-28,1555.41,3386.9
1195,SKU-101195,Luminate Lamp Series 273,Home & Kitchen,Lamp,Luminate,2023-05-28,3124.48,5572.93
1196,SKU-101196,Summit Soap Lite 836,Beauty,Soap,Summit,2024-09-17,1543.91,2428.27
1197,SKU-101197,Summit Bedding Model 783,Home & Kitchen,Bedding,Summit,2024-10-28,4503.73,8417.36
1198,SKU-101198,Luminate Non-Fiction Series 590,Books,Non-Fiction,Luminate,2022-07-08,3160.61,6788.06
1199,SKU-101199,Primex Fiction Plus 364,Books,Fiction,Primex,2024-11-18,2221.31,4881.33
1200,SKU-101200,Verde Makeup Series 181,Beauty,Makeup,Verde,2023-07-28,241.85,375.94
1201,SKU-101201,Halcyon Haircare Series 607,Beauty,Haircare,Halcyon,2023-09-07,2522.76,5322.07
1202,SKU-101202,Orion Knife Set Pro 826,Home & Kitchen,Knife Set,Orion,2023-08-01,3835.64,7751.46
1203,SKU-101203,Verde Dress Pro 936,Clothing,Dress,Verde,2024-08-14,1364.51,3333.17
1204,SKU-101204,Summit Knife Set Lite 29,Home & Kitchen,Knife Set,Summit,2024-08-09,4043.53,9718.73
1205,SKU-101205,Halcyon Skincare Pro 971,Beauty,Skincare,Halcyon,2024-03-25,1296.44,2858.82
1206,SKU-101206,Neptune Sneakers Lite 578,Sports,Sneakers,Neptune,2023-12-02,4127.54,8720.47
1207,SKU-101207,Zephyr Sunscreen Series 577,Beauty,Sunscreen,Zephyr,2023-02-06,472.08,700.41
1208,SKU-101208,Axton Sneakers Series 857,Sports,Sneakers,Axton,2024-11-29,4337.61,9908.63
1209,SKU-101209,Luminate Camera Plus 556,Electronics,Camera,Luminate,2024-04-19,2520.97,4281.89
1210,SKU-101210,Luminate Soap Pro 180,Beauty,Soap,Luminate,2023-09-15,1517.86,2248.16
1211,SKU-101211,Axton Smartwatch Plus 39,Electronics,Smartwatch,Axton,2024-09-29,1362.31,2231.23
1212,SKU-101212,Zephyr Sneakers Model 58,Clothing,Sneakers,Zephyr,2023-02-12,2188.45,4968.46
1213,SKU-101213,Orion Cooker Series 617,Home & Kitchen,Cooker,Orion,2024-05-08,4995.3,6534.28
1214,SKU-101214,Zephyr Bike Helmet Series 21,Sports,Bike Helmet,Zephyr,2023-03-05,1140.62,1983.11
1215,SKU-101215,Halcyon Lamp Lite 490,Home & Kitchen,Lamp,Halcyon,2022-09-15,560.92,1003.65
1216,SKU-101216,Zephyr Charger Model 340,Electronics,Charger,Zephyr,2025-05-15,2945.92,3391.58
1217,SKU-101217,Halcyon Sneakers Lite 207,Sports,Sneakers,Halcyon,2024-10-08,2468.29,3391.54
1218,SKU-101218,Zephyr Knife Set Series 349,Home & Kitchen,Knife Set,Zephyr,2024-10-21,2644.77,5970.41
1219,SKU-101219,Orion Soap Series 941,Beauty,Soap,Orion,2022-07-24,3351.33,7584.31
1220,SKU-101220,Orion Academic Pro 61,Books,Academic,Orion,2023-10-03,1372.36,2071.41
1221,SKU-101221,Summit Charger Model 152,Electronics,Charger,Summit,2023-07-13,4557.79,10596.21
1222,SKU-101222,Axton Vacuum Lite 722,Home & Kitchen,Vacuum,Axton,2025-03-29,2206.58,4811.44
1223,SKU-101223,Orion Headphones Series 793,Electronics,Headphones,Orion,2023-03-29,688.98,1160.98
1224,SKU-101224,Halcyon Doll Model 867,Toys,Doll,Halcyon,2022-11-10,3724.38,7999.11
1225,SKU-101225,Orion Smartwatch Lite 882,Electronics,Smartwatch,Orion,2023-08-05,3233.37,7908.4
1226,SKU-101226,Summit Dumbbell Pro 984,Sports,Dumbbell,Summit,2023-09-10,1612.93,2810.62
1227,SKU-101227,Luminate Toy Car Model 383,Toys,Toy Car,Luminate,2023-03-03,3126.52,4482.8
1228,SKU-101228,Halcyon Spices Plus 601,Grocery,Spices,Halcyon,2023-04-14,1138.32,2753.08
1229,SKU-101229,Summit Dumbbell Model 345,Sports,Dumbbell,Summit,2025-08-19,2251.95,4380.59
1230,SKU-101230,Primex Self-Help Pro 331,Books,Self-Help,Primex,2024-01-02,4502.09,5615.78
1231,SKU-101231,Primex Puzzle Series 162,Toys,Puzzle,Primex,2024-04-21,710.99,1352.13
1232,SKU-101232,Neptune Instant Noodles Plus 811,Grocery,Instant Noodles,Neptune,2025-01-06,1964.15,3537.07
1233,SKU-101233,Zephyr Sunscreen Plus 665,Beauty,Sunscreen,Zephyr,2022-08-10,4114.66,9454.77
1234,SKU-101234,Axton Charger Pro 179,Electronics,Charger,Axton,2023-07-13,4848.98,8936.54
1235,SKU-101235,Cresta Bedding Lite 711,Home & Kitchen,Bedding,Cresta,2022-05-25,2296.93,3347.37
1236,SKU-101236,Verde Sneakers Lite 806,Clothing,Sneakers,Verde,2024-01-04,2559.65,5236.79
1237,SKU-101237,Summit Charger Pro 229,Electronics,Charger,Summit,2023-11-10,2882.25,5359.85
1238,SKU-101238,Luminate Sauce Lite 835,Grocery,Sauce,Luminate,2023-05-06,4665.12,6653.69
1239,SKU-101239,Verde Smartwatch Series 388,Electronics,Smartwatch,Verde,2023-02-08,4298.12,8179.66
1240,SKU-101240,Luminate Non-Fiction Pro 752,Books,Non-Fiction,Luminate,2023-12-13,894.48,2012.71
1241,SKU-101241,Verde Haircare Pro 131,Beauty,Haircare,Verde,2025-04-11,2211.95,2521.62
1242,SKU-101242,Summit T-Shirt Series 747,Clothing,T-Shirt,Summit,2023-09-18,2346.8,4654.15
1243,SKU-101243,Cresta Doll Model 972,Toys,Doll,Cresta,2024-05-10,3956.03,6287.79
1244,SKU-101244,Verde Toy Car Lite 401,Toys,Toy Car,Verde,2024-02-14,3034.32,4581.03
1245,SKU-101245,Summit Toy Car Lite 34,Toys,Toy Car,Summit,2024-05-18,3288.39,5424.6
1246,SKU-101246,Orion Instant Noodles Series 617,Grocery,Instant Noodles,Orion,2024-08-13,4991.09,7880.09
1247,SKU-101247,Cresta Yoga Mat Pro 944,Sports,Yoga Mat,Cresta,2023-02-18,421.05,953.73
1248,SKU-101248,Halcyon Bike Helmet Lite 227,Sports,Bike Helmet,Halcyon,2024-07-11,1153.9,1713.21
1249,SKU-101249,Luminate Blender Lite 107,Home & Kitchen,Blender,Luminate,2024-10-28,2069.08,4399.72
1250,SKU-101250,Primex Dress Plus 145,Clothing,Dress,Primex,2023-11-22,1771.52,2181.95
1251,SKU-101251,Zephyr Board Game Pro 764,Toys,Board Game,Zephyr,2022-11-11,157.15,382.18
1252,SKU-101252,Primex Yoga Mat Model 244,Sports,Yoga Mat,Primex,2022-09-29,504.3,994.1
1253,SKU-101253,Cresta Sauce Pro 328,Grocery,Sauce,Cresta,2023-08-24,3420.72,7147.27
1254,SKU-101254,Halcyon Cooker Series 652,Home & Kitchen,Cooker,Halcyon,2022-08-06,4402.66,6679.96
1255,SKU-101255,Luminate Haircare Model 842,Beauty,Haircare,Luminate,2025-04-14,2595.42,4352.35
1256,SKU-101256,Halcyon Bedding Pro 458,Home & Kitchen,Bedding,Halcyon,2023-01-01,2719.0,3842.73
1257,SKU-101257,Verde Dumbbell Model 272,Sports,Dumbbell,Verde,2022-11-19,1312.71,3157.79
1258,SKU-101258,Luminate Fiction Series 256,Books,Fiction,Luminate,2023-01-22,3850.99,6867.65
1259,SKU-101259,Verde Spices Model 359,Grocery,Spices,Verde,2023-03-12,3771.38,7477.24
1260,SKU-101260,Summit Children Pro 806,Books,Children,Summit,2025-06-21,2962.41,6303.95
1261,SKU-101261,Cresta Action Figure Model 738,Toys,Action Figure,Cresta,2025-05-17,1102.69,1785.86
1262,SKU-101262,Summit Academic Model 50,Books,Academic,Summit,2022-10-01,530.24,1117.82
